ID,Entry name
jgi|Aspni7|1188097,G3YDL2
jgi|Aspni7|1188099,G3YDL4
jgi|Aspni7|1188123,G3YDP1
jgi|Aspni7|1188124,G3YDP2
jgi|Aspni7|1188126,G3YDP4
jgi|Aspni7|1188129,G3YDP7
jgi|Aspni7|1188131,G3YDP9
jgi|Aspni7|1188135,G3YDQ3
jgi|Aspni7|1188142,G3YDR4
jgi|Aspni7|1188146,G3YDR7
jgi|Aspni7|1188148,G3YDR9
jgi|Aspni7|1188159,G3YDT2
jgi|Aspni7|1188167,G3Y338
jgi|Aspni7|1188172,G3YDU3
jgi|Aspni7|1188180,G3YDV1
jgi|Aspni7|1188182,G3YDV3
jgi|Aspni7|1188188,G3YDV8
jgi|Aspni7|1188189,G3YDW0
jgi|Aspni7|1188193,G3YDW4
jgi|Aspni7|1188209,G3YDY2
jgi|Aspni7|1188213,G3XY45
jgi|Aspni7|1188216,G3YDY9
jgi|Aspni7|1188222,G3YDZ6
jgi|Aspni7|1188223,G3YDZ7
jgi|Aspni7|1188233,G3YE06
jgi|Aspni7|1188236,G3YE09
jgi|Aspni7|1188243,G3YE15
jgi|Aspni7|1188250,G3YE23
jgi|Aspni7|1188253,G3XQ20
jgi|Aspni7|1188260,G3YE33
jgi|Aspni7|1188263,G3XYS9
jgi|Aspni7|1188273,G3YE46
jgi|Aspni7|1188290,G3YE65
jgi|Aspni7|1188293,G3YE70
jgi|Aspni7|1188295,G3YE72
jgi|Aspni7|1188300,G3YE77
jgi|Aspni7|1188302,G3YE81
jgi|Aspni7|1188303,G3YE82
jgi|Aspni7|1188313,G3YE93
jgi|Aspni7|1188333,G3YEB4
jgi|Aspni7|1188341,G3YEC4
jgi|Aspni7|1188349,G3YED3
jgi|Aspni7|1188355,G3YED9
jgi|Aspni7|1188360,G3YEE6
jgi|Aspni7|1188361,G3YEE7
jgi|Aspni7|1188369,G3YEF3
jgi|Aspni7|1188371,G3YEF9
jgi|Aspni7|1188373,G3YEF5
jgi|Aspni7|1188378,G3YEG2
jgi|Aspni7|1188379,G3YEG3
jgi|Aspni7|1188384,G3YEG8
jgi|Aspni7|1188391,G3YEH5
jgi|Aspni7|1188394,G3YEH8
jgi|Aspni7|1188395,G3YEH9
jgi|Aspni7|1188403,G3YEI7
jgi|Aspni7|1188434,G3YEL7
jgi|Aspni7|1188440,G3YEM4
jgi|Aspni7|1188442,G3YEM6
jgi|Aspni7|1188451,G3YEN5
jgi|Aspni7|1188453,G3XVW3
jgi|Aspni7|1188461,G3YF84
jgi|Aspni7|1188462,G3YF85
jgi|Aspni7|1188467,G3YF90
jgi|Aspni7|1188492,G3YFF5
jgi|Aspni7|1188495,G3YFF9
jgi|Aspni7|1188496,G3YFG0
jgi|Aspni7|1188498,G3YFG3
jgi|Aspni7|1188508,G3YFH3
jgi|Aspni7|1188511,G3YFH6
jgi|Aspni7|1188514,G3YFH9
jgi|Aspni7|1188515,G3YFI0
jgi|Aspni7|1188522,G3YFI8
jgi|Aspni7|1188524,G3YFJ0
jgi|Aspni7|1188528,G3YFP3
jgi|Aspni7|1188534,G3XVU8
jgi|Aspni7|1188538,G3YFQ1
jgi|Aspni7|1188543,G3YFQ9
jgi|Aspni7|1188552,G3YFS0
jgi|Aspni7|1188554,G3YFS2
jgi|Aspni7|1188568,G3YFY4
jgi|Aspni7|1188573,G3YFZ0
jgi|Aspni7|1188574,G3YFZ1
jgi|Aspni7|1188576,G3YFZ2
jgi|Aspni7|1188600,G3YG18
jgi|Aspni7|1188604,G3YG22
jgi|Aspni7|1188611,G3YG81
jgi|Aspni7|1188615,G3YG85
jgi|Aspni7|1188619,G3YG89
jgi|Aspni7|1188625,G3YG96
jgi|Aspni7|1188626,G3YG97
jgi|Aspni7|1188627,G3YG98
jgi|Aspni7|1188628,G3YG99
jgi|Aspni7|1188629,G3XPS2
jgi|Aspni7|1188630,G3YGA0
jgi|Aspni7|1188631,G3YGA2
jgi|Aspni7|1188635,G3YGA5
jgi|Aspni7|1188638,G3YGA8
jgi|Aspni7|1188641,G3YGB2
jgi|Aspni7|1188648,G3YEY8
jgi|Aspni7|1188650,G3YGG4
jgi|Aspni7|1188655,G3YGG9
jgi|Aspni7|1188657,G3YGH1
jgi|Aspni7|1188658,G3YGH3
jgi|Aspni7|1188659,G3YGH4
jgi|Aspni7|1188660,G3YGH5
jgi|Aspni7|1188668,G3YGI6
jgi|Aspni7|1188674,G3YGJ4
jgi|Aspni7|1188684,G3YGK4
jgi|Aspni7|1188690,G3YGR0
jgi|Aspni7|1188694,G3YGR4
jgi|Aspni7|1188711,G3YGT4
jgi|Aspni7|1188712,G3YGT5
jgi|Aspni7|1188714,G3YGT7
jgi|Aspni7|1188715,G3YGT8
jgi|Aspni7|1188719,G3YGU2
jgi|Aspni7|1188721,G3YDR4
jgi|Aspni7|1188722,G3YGU8
jgi|Aspni7|1188726,G3YH02
jgi|Aspni7|1188730,G3YH07
jgi|Aspni7|1188734,G3YH12
jgi|Aspni7|1188736,G3YH14
jgi|Aspni7|1188739,G3YH18
jgi|Aspni7|1188741,G3YH20
jgi|Aspni7|1188757,G3YH39
jgi|Aspni7|1188761,G3YH42
jgi|Aspni7|1188762,G3YH46
jgi|Aspni7|1188766,G3XZD5
jgi|Aspni7|1188767,G3YH45
jgi|Aspni7|1188775,G3YH63
jgi|Aspni7|1188777,G3YH65
jgi|Aspni7|1188778,G3YAP6
jgi|Aspni7|1188779,G3YH67
jgi|Aspni7|1188780,G3YH69
jgi|Aspni7|1188786,G3YH76
jgi|Aspni7|1188787,G3YH78
jgi|Aspni7|1188789,G3YH87
jgi|Aspni7|1188790,G3YH92
jgi|Aspni7|1188792,G3YH94
jgi|Aspni7|1188796,G3YH97
jgi|Aspni7|1188804,G3YHA6
jgi|Aspni7|1188805,G3YHA7
jgi|Aspni7|1188809,G3YHB1
jgi|Aspni7|1188810,G3YHB2
jgi|Aspni7|1188813,G3YHB6
jgi|Aspni7|1188814,G3XUC7
jgi|Aspni7|1188817,G3YHB9
jgi|Aspni7|1188820,G3YHC5
jgi|Aspni7|1188821,G3YHC6
jgi|Aspni7|1188823,G3YHC8
jgi|Aspni7|1188824,G3YHC9
jgi|Aspni7|1188833,G3YHD7
jgi|Aspni7|1188835,G3YHD9
jgi|Aspni7|1188837,G3YHE3
jgi|Aspni7|1188839,G3YHE1
jgi|Aspni7|1188840,G3YHE4
jgi|Aspni7|1188841,G3YHE6
jgi|Aspni7|1188842,G3YHE7
jgi|Aspni7|1188855,G3YHG0
jgi|Aspni7|1188864,G3YGG6
jgi|Aspni7|1188865,G3YHH2
jgi|Aspni7|1188871,G3YHH9
jgi|Aspni7|1188877,G3YHI4
jgi|Aspni7|118888,G3Y5V4
jgi|Aspni7|1188880,G3YHI7
jgi|Aspni7|1188901,G3YHL2
jgi|Aspni7|1188905,G3YHL7
jgi|Aspni7|1188914,G3YHM6
jgi|Aspni7|1188922,G3YEP3
jgi|Aspni7|1188926,G3YEP7
jgi|Aspni7|1188933,G3YEQ4
jgi|Aspni7|1188934,G3YEQ5
jgi|Aspni7|1188941,G3YER2
jgi|Aspni7|1188953,G3YES5
jgi|Aspni7|1188955,G3YET2
jgi|Aspni7|1188956,G3YET5
jgi|Aspni7|1188957,G3YET6
jgi|Aspni7|1188967,G3YEU2
jgi|Aspni7|1188971,G3YEU5
jgi|Aspni7|1188977,G3YEV4
jgi|Aspni7|1188978,G3YEV5
jgi|Aspni7|1188984,G3YEW2
jgi|Aspni7|1188986,G3YEW5
jgi|Aspni7|1188990,G3YEX0
jgi|Aspni7|1188991,G3YEX2
jgi|Aspni7|1188993,G3YEX4
jgi|Aspni7|1189004,G3YEY7
jgi|Aspni7|1189013,G3YF09
jgi|Aspni7|1189022,G3YF19
jgi|Aspni7|1189025,G3YF22
jgi|Aspni7|1189042,G3YF40
jgi|Aspni7|1189044,G3YF42
jgi|Aspni7|1189047,G3YF50
jgi|Aspni7|1189049,G3YF54
jgi|Aspni7|1189061,G3YFC2
jgi|Aspni7|1189064,G3YFC7
jgi|Aspni7|1189066,G3YFC9
jgi|Aspni7|1189068,G3YFD6
jgi|Aspni7|1189071,G3XMI5
jgi|Aspni7|1189088,G3YFK6
jgi|Aspni7|1189092,G3YFL5
jgi|Aspni7|1189093,G3YFL6
jgi|Aspni7|1189098,G3YFM2
jgi|Aspni7|1189116,G3YFP0
jgi|Aspni7|1189117,G3YFP1
jgi|Aspni7|1189137,G3YFV9
jgi|Aspni7|1189138,G3YFW0
jgi|Aspni7|1189147,G3YFX2
jgi|Aspni7|1189150,G3YFX5
jgi|Aspni7|1189152,G3YFX8
jgi|Aspni7|1189155,G3YFY1
jgi|Aspni7|1189169,G3YG41
jgi|Aspni7|1189171,G3YG43
jgi|Aspni7|1189172,G3YG44
jgi|Aspni7|1189176,G3YG48
jgi|Aspni7|1189177,G3YG49
jgi|Aspni7|1189180,G3YG52
jgi|Aspni7|1189189,G3YG62
jgi|Aspni7|1189196,G3YGB8
jgi|Aspni7|1189198,G3YGC0
jgi|Aspni7|1189199,G3YGC1
jgi|Aspni7|1189214,G3YGE6
jgi|Aspni7|1189215,G3YGE7
jgi|Aspni7|1189221,G3YGG0
jgi|Aspni7|1189226,G3YGL5
jgi|Aspni7|1189227,G3Y364
jgi|Aspni7|1189233,G3YGM1
jgi|Aspni7|1189242,G3YGN1
jgi|Aspni7|1189246,G3YGN5
jgi|Aspni7|1189260,G3YGQ1
jgi|Aspni7|1189264,G3YGV6
jgi|Aspni7|1189272,G3YGW5
jgi|Aspni7|1189275,G3YGW8
jgi|Aspni7|1189278,G3YGX3
jgi|Aspni7|119023,G3YHD2
jgi|Aspni7|119417,G3YHM9
jgi|Aspni7|1200132,G3XLX5
jgi|Aspni7|1200180,G3XLY9
jgi|Aspni7|1200192,G3XLZ7
jgi|Aspni7|1200204,G3XM03
jgi|Aspni7|1200206,G3XM05
jgi|Aspni7|1200217,G3XM10
jgi|Aspni7|1200232,G3XM13
jgi|Aspni7|1200239,G3XM16
jgi|Aspni7|1200256,G3XM20
jgi|Aspni7|1200258,G3XM22
jgi|Aspni7|1200329,G3XM38
jgi|Aspni7|1200342,G3XM44
jgi|Aspni7|1200349,G3XM51
jgi|Aspni7|1200370,G3XM60
jgi|Aspni7|1200386,G3XM66
jgi|Aspni7|1200390,G3XM67
jgi|Aspni7|1200406,G3Y8L5
jgi|Aspni7|1200420,G3XMA2
jgi|Aspni7|1200431,G3XMA4
jgi|Aspni7|1200460,G3XMB3
jgi|Aspni7|1200532,G3XMF6
jgi|Aspni7|1200546,G3XMG4
jgi|Aspni7|1200552,G3XMG7
jgi|Aspni7|1200698,G3XML4
jgi|Aspni7|1200706,G3XMM0
jgi|Aspni7|1200727,G3XMM9
jgi|Aspni7|1200729,G3XMN0
jgi|Aspni7|1200778,G3XMP2
jgi|Aspni7|1200781,G3XMP4
jgi|Aspni7|1200797,G3XMQ2
jgi|Aspni7|1200806,G3YC07
jgi|Aspni7|1200825,G3XMR5
jgi|Aspni7|1200945,G3XMX5
jgi|Aspni7|1200988,G3XMZ9
jgi|Aspni7|1201037,G3XLH6
jgi|Aspni7|1201073,G3XLI7
jgi|Aspni7|1201140,G3XLK8
jgi|Aspni7|1201202,G3XLM2
jgi|Aspni7|1201282,G3XLQ4
jgi|Aspni7|1201348,G3XLS6
jgi|Aspni7|1201389,G3XLU3
jgi|Aspni7|1201418,G3XLV8
jgi|Aspni7|1201496,G3XN56
jgi|Aspni7|1201574,G3XN71
jgi|Aspni7|1201726,G3XNC0
jgi|Aspni7|1201754,G3XNC5
jgi|Aspni7|1201806,G3XNJ8
jgi|Aspni7|1201857,G3XNL2
jgi|Aspni7|1201888,G3XNN0
jgi|Aspni7|1201897,G3XNN4
jgi|Aspni7|1201908,G3XNT8
jgi|Aspni7|1201932,G3XNU9
jgi|Aspni7|1201933,G3XNV0
jgi|Aspni7|1202043,G3XP42
jgi|Aspni7|1202186,G3XPF4
jgi|Aspni7|1202289,G3XPI5
jgi|Aspni7|1202318,G3Y5N5
jgi|Aspni7|1202347,G3XPJ9
jgi|Aspni7|1202365,G3XPK5
jgi|Aspni7|1202457,G3XN10
jgi|Aspni7|1202461,G3XN11
jgi|Aspni7|1202478,G3XN19
jgi|Aspni7|1202517,G3XN38
jgi|Aspni7|1202533,G3XN44
jgi|Aspni7|1202539,G3XN49
jgi|Aspni7|1202606,G3XR27
jgi|Aspni7|1202720,G3XXI2
jgi|Aspni7|1202726,G3XNJ1
jgi|Aspni7|1202806,G3XNS0
jgi|Aspni7|1202808,G3XNS2
jgi|Aspni7|1202814,G3XNS4
jgi|Aspni7|1202863,G3XNZ0
jgi|Aspni7|1202922,G3XP09
jgi|Aspni7|1202945,G3XP15
jgi|Aspni7|1203013,G3XP27
jgi|Aspni7|1203099,G3XP97
jgi|Aspni7|1203111,G3XPA0
jgi|Aspni7|1203162,G3XPB6
jgi|Aspni7|1203169,G3YAY2
jgi|Aspni7|1203178,G3XPC1
jgi|Aspni7|1203224,G3XPN2
jgi|Aspni7|1203282,G3XPP2
jgi|Aspni7|1203309,G3XPP8
jgi|Aspni7|1203317,G3XPQ9
jgi|Aspni7|1203364,G3XPT1
jgi|Aspni7|1203497,G3XPX4
jgi|Aspni7|1203543,G3Y5K8
jgi|Aspni7|1203545,G3XPX9
jgi|Aspni7|1203550,G3XPY0
jgi|Aspni7|1203568,G3XPY5
jgi|Aspni7|1203621,G3YBU0
jgi|Aspni7|1203643,G3XQ26
jgi|Aspni7|1203834,G3XVQ0
jgi|Aspni7|1203851,G3XQC4
jgi|Aspni7|1203931,G3XQG1
jgi|Aspni7|1203955,G3XT90
jgi|Aspni7|1203978,G3XT94
jgi|Aspni7|1204034,G3XTF5
jgi|Aspni7|1204064,G3XTG1
jgi|Aspni7|1204072,G3XTG5
jgi|Aspni7|1204104,G3XTH4
jgi|Aspni7|1204106,G3XTH7
jgi|Aspni7|1204120,G3XTH9
jgi|Aspni7|1204167,G3XTP9
jgi|Aspni7|1204192,G3XTQ9
jgi|Aspni7|1204213,G3XTR7
jgi|Aspni7|1204224,G3XTR8
jgi|Aspni7|1204228,G3XTS0
jgi|Aspni7|1204293,G3XQH3
jgi|Aspni7|1204305,G3XQH5
jgi|Aspni7|1204327,G3XQH8
jgi|Aspni7|1204436,G3XQT2
jgi|Aspni7|1204468,G3XR10
jgi|Aspni7|1204479,G3XR19
jgi|Aspni7|1204485,G3XR25
jgi|Aspni7|1204634,G3XRC7
jgi|Aspni7|1204790,G3XRT2
jgi|Aspni7|1204860,G3XRV5
jgi|Aspni7|1204916,G3XS32
jgi|Aspni7|1204975,G3XS50
jgi|Aspni7|1205033,G3XSB4
jgi|Aspni7|1205060,G3XSB8
jgi|Aspni7|1205198,G3XSK3
jgi|Aspni7|1205246,G3XSL1
jgi|Aspni7|1205278,G3XSM2
jgi|Aspni7|1205318,G3XSN4
jgi|Aspni7|1205372,G3XSQ6
jgi|Aspni7|1205377,G3XSQ9
jgi|Aspni7|1205380,G3XSR5
jgi|Aspni7|1205414,G3XSS4
jgi|Aspni7|1205501,G3XSV9
jgi|Aspni7|1205534,G3XSX1
jgi|Aspni7|1205571,G3XSY6
jgi|Aspni7|1205588,G3XSZ3
jgi|Aspni7|1205611,G3XSZ6
jgi|Aspni7|1205619,G3XT01
jgi|Aspni7|1205643,G3XT28
jgi|Aspni7|1205646,G3XT30
jgi|Aspni7|1205846,G3XTB2
jgi|Aspni7|1205919,G3XTE4
jgi|Aspni7|1205971,G3XTK3
jgi|Aspni7|1205989,G3XTK6
jgi|Aspni7|1205997,G3XTK8
jgi|Aspni7|1206000,G3XTL4
jgi|Aspni7|1206011,G3XTL7
jgi|Aspni7|1206069,G3Y5M7
jgi|Aspni7|1206074,G3XTU6
jgi|Aspni7|1206151,G3XTX0
jgi|Aspni7|1206174,G3XTX5
jgi|Aspni7|1206310,G3XQP6
jgi|Aspni7|1206422,G3XR48
jgi|Aspni7|1206608,G3YH96
jgi|Aspni7|1206635,G3XRP6
jgi|Aspni7|1206639,G3XRG5
jgi|Aspni7|1206763,G3XRQ2
jgi|Aspni7|1206822,G3XRS1
jgi|Aspni7|1206878,G3XRY2
jgi|Aspni7|1206932,G3XS00
jgi|Aspni7|1206958,G3XS11
jgi|Aspni7|1207056,G3XT79
jgi|Aspni7|1207092,G3XSG2
jgi|Aspni7|1207097,G3XSH3
jgi|Aspni7|1207101,G3XSH4
jgi|Aspni7|1207105,G3XSH6
jgi|Aspni7|1207177,G3XU12
jgi|Aspni7|1207238,G3YDE8
jgi|Aspni7|1207258,G3XU53
jgi|Aspni7|1207262,G3XU54
jgi|Aspni7|1207333,G3XZ14
jgi|Aspni7|1207334,G3XU86
jgi|Aspni7|1207353,G3Y707
jgi|Aspni7|1207408,G3XUD7
jgi|Aspni7|1207412,G3XUE3
jgi|Aspni7|1207436,G3XUF3
jgi|Aspni7|1207585,G3XUM8
jgi|Aspni7|1207617,G3XUP8
jgi|Aspni7|1207687,G3XUT3
jgi|Aspni7|1207707,G3XUT8
jgi|Aspni7|1207750,G3XUU9
jgi|Aspni7|1207800,G3YAL7
jgi|Aspni7|1207866,G3XUY1
jgi|Aspni7|1207918,G3XUZ1
jgi|Aspni7|1207924,G3XUZ3
jgi|Aspni7|1207949,G3XUZ7
jgi|Aspni7|1208014,G3XV19
jgi|Aspni7|1208115,G3XV46
jgi|Aspni7|1208184,G3XV63
jgi|Aspni7|1208218,G3XWZ0
jgi|Aspni7|1208245,G3XV80
jgi|Aspni7|1208411,G3XVB5
jgi|Aspni7|1208444,G3XVD0
jgi|Aspni7|1208541,G3XVI0
jgi|Aspni7|1208596,G3XVJ3
jgi|Aspni7|1208620,G3XVJ9
jgi|Aspni7|1208659,G3XVL6
jgi|Aspni7|1208743,G3XVS6
jgi|Aspni7|1208764,G3XVT4
jgi|Aspni7|1208766,G3XVT5
jgi|Aspni7|1208821,G3XVW8
jgi|Aspni7|1208855,G3XVZ2
jgi|Aspni7|1208873,G3XW10
jgi|Aspni7|1208907,G3XW28
jgi|Aspni7|1208961,G3XW59
jgi|Aspni7|1208999,G3XW84
jgi|Aspni7|1209034,G3XWA2
jgi|Aspni7|1209150,G3XWE3
jgi|Aspni7|1209176,G3XWF5
jgi|Aspni7|1209182,G3XWF6
jgi|Aspni7|1209285,G3XWL8
jgi|Aspni7|1209289,G3XWL9
jgi|Aspni7|1209349,G3XWP9
jgi|Aspni7|1209394,G3XWR6
jgi|Aspni7|1209400,G3XWR8
jgi|Aspni7|1209469,G3XWV2
jgi|Aspni7|1209482,G3Y0A1
jgi|Aspni7|1209512,G3XXC2
jgi|Aspni7|1209547,G3XXD1
jgi|Aspni7|120955,G3XZV4
jgi|Aspni7|1209558,G3XXD5
jgi|Aspni7|1209717,G3XXH7
jgi|Aspni7|1209747,G3XXJ8
jgi|Aspni7|1209800,G3XXM1
jgi|Aspni7|1209807,G3XXM6
jgi|Aspni7|1209815,G3XXM8
jgi|Aspni7|1210062,G3XXU2
jgi|Aspni7|1210183,G3XXY8
jgi|Aspni7|1210199,G3XXZ3
jgi|Aspni7|1210221,G3XXZ7
jgi|Aspni7|1210246,G3XY10
jgi|Aspni7|1210278,G3XY19
jgi|Aspni7|1210359,G3XY51
jgi|Aspni7|1210369,G3XY52
jgi|Aspni7|1210390,G3XNZ3
jgi|Aspni7|1210492,G3XY94
jgi|Aspni7|1210504,G3XY97
jgi|Aspni7|1210573,G3XYB8
jgi|Aspni7|1210597,G3XYD1
jgi|Aspni7|1210635,G3XYF6
jgi|Aspni7|1210639,G3XYE9
jgi|Aspni7|1210659,G3XYF7
jgi|Aspni7|1210781,G3XYK1
jgi|Aspni7|1210814,G3XWW9
jgi|Aspni7|1210845,G3XWY1
jgi|Aspni7|1210866,G3XWZ1
jgi|Aspni7|1210883,G3XWZ9
jgi|Aspni7|1210959,G3XXX7
jgi|Aspni7|1210999,G3XX33
jgi|Aspni7|1211020,G3YEZ2
jgi|Aspni7|1211041,G3XX53
jgi|Aspni7|1211133,G3XNV4
jgi|Aspni7|1211148,G3XX82
jgi|Aspni7|1211152,G3Y6Q0
jgi|Aspni7|1211155,G3XX84
jgi|Aspni7|1211197,G3XZR4
jgi|Aspni7|1211219,G3XZS6
jgi|Aspni7|1211222,G3XZW6
jgi|Aspni7|1211224,G3XZW8
jgi|Aspni7|1211290,G3XZZ4
jgi|Aspni7|1211292,G3XZZ5
jgi|Aspni7|1211318,G3Y012
jgi|Aspni7|1211495,G3Y086
jgi|Aspni7|1211605,G3Y0C6
jgi|Aspni7|1211667,G3Y0D9
jgi|Aspni7|1211786,G3Y0I5
jgi|Aspni7|1211808,G3Y0J9
jgi|Aspni7|121183,G3Y399
jgi|Aspni7|1211893,G3Y0M3
jgi|Aspni7|1211903,G3Y0M7
jgi|Aspni7|1211948,G3XYL3
jgi|Aspni7|1211965,G3XYL9
jgi|Aspni7|1212030,G3XYP2
jgi|Aspni7|1212037,G3XYP3
jgi|Aspni7|1212048,G3XYP5
jgi|Aspni7|1212097,G3XYQ6
jgi|Aspni7|1212143,G3XS71
jgi|Aspni7|1212175,G3XYS9
jgi|Aspni7|1212196,G3XYT5
jgi|Aspni7|1212242,G3XYV9
jgi|Aspni7|1212247,G3XYW3
jgi|Aspni7|1212290,G3XYX8
jgi|Aspni7|1212319,G3XYZ1
jgi|Aspni7|1212330,G3XYZ7
jgi|Aspni7|1212353,G3XZ04
jgi|Aspni7|1212383,G3XZ20
jgi|Aspni7|1212390,G3XZ23
jgi|Aspni7|1212438,G3XZ46
jgi|Aspni7|1212442,G3XZ47
jgi|Aspni7|1212447,G3XZ51
jgi|Aspni7|1212535,G3XZ80
jgi|Aspni7|1212631,G3XZB8
jgi|Aspni7|1212687,G3XZD4
jgi|Aspni7|1212690,G3XZD5
jgi|Aspni7|1212914,G3XZM3
jgi|Aspni7|1212979,G3XZN7
jgi|Aspni7|1212982,G3XZN8
jgi|Aspni7|1213064,G3XZT8
jgi|Aspni7|1213081,G3XZU4
jgi|Aspni7|1213151,G3Y0Y4
jgi|Aspni7|1213174,G3Y0Y8
jgi|Aspni7|1213209,G3Y0Z3
jgi|Aspni7|1213224,G3Y103
jgi|Aspni7|1213303,G3Y179
jgi|Aspni7|1213305,G3Y180
jgi|Aspni7|1213344,G3Y189
jgi|Aspni7|1213445,G3Y1H0
jgi|Aspni7|1213468,G3Y1H6
jgi|Aspni7|1213533,G3Y1N7
jgi|Aspni7|1213548,G3Y1P3
jgi|Aspni7|1213558,G3Y1P6
jgi|Aspni7|1213576,G3Y1P8
jgi|Aspni7|1213628,G3Y1S0
jgi|Aspni7|1213726,G3Y1Z1
jgi|Aspni7|1213739,G3Y1Z3
jgi|Aspni7|1213849,G3Y212
jgi|Aspni7|1213873,G3Y218
jgi|Aspni7|1213910,G3Y278
jgi|Aspni7|1213916,G3Y284
jgi|Aspni7|1213999,G3Y2A9
jgi|Aspni7|1214064,G3Y2I5
jgi|Aspni7|1214384,G3Y327
jgi|Aspni7|1214430,G3Y351
jgi|Aspni7|1214584,G3Y3D1
jgi|Aspni7|1214625,G3Y3E7
jgi|Aspni7|1214835,G3Y3N4
jgi|Aspni7|1214887,G3Y3Q8
jgi|Aspni7|1214934,G3Y3S7
jgi|Aspni7|1215030,G3Y0P0
jgi|Aspni7|1215111,G3Y0S0
jgi|Aspni7|1215117,G3Y0S1
jgi|Aspni7|1215128,G3Y0S4
jgi|Aspni7|1215192,G3YCU8
jgi|Aspni7|1215206,G3Y0V0
jgi|Aspni7|1215220,G3Y0V2
jgi|Aspni7|1215233,G3Y0W1
jgi|Aspni7|1215346,G3Y140
jgi|Aspni7|1215394,G3Y1B0
jgi|Aspni7|1215416,G3Y1B4
jgi|Aspni7|1215424,G3Y1B5
jgi|Aspni7|1215436,G3Y1B6
jgi|Aspni7|1215457,G3Y1C2
jgi|Aspni7|1215472,G3Y1D0
jgi|Aspni7|1215497,G3Y1D9
jgi|Aspni7|1215519,G3Y1J9
jgi|Aspni7|1215525,G3Y1L1
jgi|Aspni7|1215541,G3Y1L8
jgi|Aspni7|1215602,G3Y1T1
jgi|Aspni7|1215640,G3Y1V1
jgi|Aspni7|1215644,G3Y1V3
jgi|Aspni7|1215695,G3Y227
jgi|Aspni7|1215740,G3Y252
jgi|Aspni7|1215756,G3Y257
jgi|Aspni7|1215776,G3Y2C7
jgi|Aspni7|1215817,G3Y2E2
jgi|Aspni7|1215819,G3Y2E3
jgi|Aspni7|1215869,G3Y2F6
jgi|Aspni7|1215898,G3Y2G7
jgi|Aspni7|1216009,G3Y2N7
jgi|Aspni7|1216031,G3Y2P4
jgi|Aspni7|1216047,G3Y2Q1
jgi|Aspni7|1216106,G3Y2X7
jgi|Aspni7|1216194,G3Y2Z8
jgi|Aspni7|1216243,G3Y355
jgi|Aspni7|1216254,G3Y356
jgi|Aspni7|1216388,G3Y3X5
jgi|Aspni7|1216457,G3Y588
jgi|Aspni7|1216498,G3Y424
jgi|Aspni7|1216506,G3Y427
jgi|Aspni7|1216584,G3Y447
jgi|Aspni7|1216590,G3Y448
jgi|Aspni7|1216737,G3Y1W3
jgi|Aspni7|1217147,G3Y4Q3
jgi|Aspni7|1217274,G3Y4U8
jgi|Aspni7|1217304,G3XQE7
jgi|Aspni7|1217315,G3YDY4
jgi|Aspni7|1217318,G3Y4W9
jgi|Aspni7|1217386,G3Y4Z0
jgi|Aspni7|1217431,G3Y520
jgi|Aspni7|1217439,G3Y521
jgi|Aspni7|1217467,G3Y527
jgi|Aspni7|1217475,G3Y528
jgi|Aspni7|1217505,G3Y539
jgi|Aspni7|1217559,G3Y559
jgi|Aspni7|1217633,G3Y582
jgi|Aspni7|1217675,G3Y5A0
jgi|Aspni7|1217707,G3Y5B1
jgi|Aspni7|1217718,G3Y5B4
jgi|Aspni7|1217720,G3Y5B5
jgi|Aspni7|1217742,G3Y5C0
jgi|Aspni7|1217761,G3Y5C7
jgi|Aspni7|1217817,G3Y5E1
jgi|Aspni7|1217850,G3Y5F6
jgi|Aspni7|1217856,G3YFK0
jgi|Aspni7|1217929,G3Y5J6
jgi|Aspni7|1217954,G3Y5G8
jgi|Aspni7|1217993,G3Y5F6
jgi|Aspni7|1217995,G3Y5I7
jgi|Aspni7|1218027,G3Y5L2
jgi|Aspni7|1218034,G3Y5L4
jgi|Aspni7|1218169,G3Y5R6
jgi|Aspni7|1218179,G3Y6I4
jgi|Aspni7|1218293,G3Y5W0
jgi|Aspni7|1218376,G3Y5Y8
jgi|Aspni7|1218466,G3Y610
jgi|Aspni7|1218470,G3Y613
jgi|Aspni7|1218496,G3Y626
jgi|Aspni7|1218575,G3Y660
jgi|Aspni7|1218641,G3Y686
jgi|Aspni7|1218678,G3Y6A6
jgi|Aspni7|1218684,G3Y6A8
jgi|Aspni7|1218694,G3Y6B0
jgi|Aspni7|1218733,G3Y6C0
jgi|Aspni7|121874,G3XVR5
jgi|Aspni7|1218762,G3Y6D4
jgi|Aspni7|1218772,G3Y6E5
jgi|Aspni7|1218790,G3Y6E9
jgi|Aspni7|1218857,G3Y6H7
jgi|Aspni7|121887,G3XQS5
jgi|Aspni7|1218928,G3Y6K6
jgi|Aspni7|1218973,G3Y6M5
jgi|Aspni7|1219016,G3Y6N1
jgi|Aspni7|1219027,G3Y6N8
jgi|Aspni7|1219042,G3Y6P0
jgi|Aspni7|1219048,G3Y6P3
jgi|Aspni7|1219205,G3Y6T7
jgi|Aspni7|1219226,G3Y6U4
jgi|Aspni7|1219325,G3Y6Y2
jgi|Aspni7|1219333,G3Y6Y3
jgi|Aspni7|1219373,G3Y6Z1
jgi|Aspni7|1219385,G3Y6Z2
jgi|Aspni7|1219440,G3Y7Z2
jgi|Aspni7|1219451,G3Y058
